method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00022,29.82146,0.9646022915840149,0.10452394,0.8810483870967742,0.8819810326659642,0.7531760435571688
SwinIR + PathologyLoss,BraTS2021_00022,29.746288,0.9665440320968628,0.103472486,0.8848015488867377,0.8804457953394124,0.7441016333938294
SwinIR + PathologyLoss,BraTS2021_00022,29.834166,0.9660419225692749,0.10352673,0.8738781294284365,0.8616757560733763,0.7266187050359713
SwinIR + PathologyLoss,BraTS2021_00022,29.814138,0.9678157567977905,0.10099565,0.9005847953216374,0.9146788990825688,0.7969924812030075
SwinIR + PathologyLoss,BraTS2021_00022,29.76423,0.9695301651954651,0.0989248,0.9363137916490932,0.9441580756013745,0.8356807511737089
SwinIR + PathologyLoss,BraTS2021_00022,29.805143,0.9699102640151978,0.099493444,0.940359477124183,0.9469285415796072,0.8533541341653667
SwinIR + PathologyLoss,BraTS2021_00022,29.84428,0.9709593057632446,0.09951371,0.9327354260089686,0.939331407346265,0.8152866242038217
SwinIR + PathologyLoss,BraTS2021_00022,30.12869,0.9709764122962952,0.09888051,0.9215452011150936,0.9023680930619028,0.797716150081566
SwinIR + PathologyLoss,BraTS2021_00022,30.028706,0.9721002578735352,0.09499804,0.9520648967551623,0.9670828603859251,0.8761122518822724
SwinIR + PathologyLoss,BraTS2021_00022,30.187273,0.9740412831306458,0.09256764,0.9741847826086957,0.9730700179533214,0.8907242693773825
SwinIR + PathologyLoss,BraTS2021_00022,30.364899,0.9767100811004639,0.09085993,0.9373709566414316,0.9143070044709389,0.8114807566862361
SwinIR + PathologyLoss,BraTS2021_00022,30.527725,0.9787118434906006,0.087248705,0.9453570231310761,0.9058263100036643,0.8056580565805658
SwinIR + PathologyLoss,BraTS2021_00022,30.712944,0.9786537885665894,0.08764744,0.979579013509268,0.961436170212766,0.8976215098241985
SwinIR + PathologyLoss,BraTS2021_00022,30.696962,0.9792928099632263,0.08604698,0.9751861042183623,0.9606958762886598,0.8813730439172135
SwinIR + PathologyLoss,BraTS2021_00022,30.936632,0.978992223739624,0.08664199,0.976606455433817,0.9590643274853801,0.8933025404157043
SwinIR + PathologyLoss,BraTS2021_00022,30.908289,0.9807997345924377,0.082576774,0.9637120761451516,0.9638629283489096,0.9028727770177839
SwinIR + PathologyLoss,BraTS2021_00022,30.831682,0.9798371195793152,0.08371009,0.9744753261486103,0.9750525999398858,0.8909952606635071
SwinIR + PathologyLoss,BraTS2021_00022,31.13995,0.9790557026863098,0.08337336,0.9791610284167794,0.9533096926713948,0.858814352574103
SwinIR + PathologyLoss,BraTS2021_00022,30.893183,0.9745866656303406,0.08598673,0.9893899204244032,0.9586043761088113,0.8948863636363636
SwinIR + PathologyLoss,BraTS2021_00022,31.068438,0.975104033946991,0.084106855,0.9627818527574029,0.9474683544303798,0.8822443706164637
SwinIR + PathologyLoss,BraTS2021_00022,31.086887,0.9727129936218262,0.08348737,0.9696176008381352,0.9283338373147868,0.8820479585223591
SwinIR + PathologyLoss,BraTS2021_00022,30.992338,0.9685096144676208,0.085706525,0.9758171671538666,0.9601580507079355,0.9034070951879171
